Wind speed,Output power,Nacelle temperature,Generator speed,Pitch motor temperature 1,Pitch motor temperature 2,Pitch motor temperature 3,Pitch angle 1,Pitch angle 2,Pitch angle 3,Pitch torque 1,Pitch torque 2,Pitch torque 3
6.06,743.7,18.4,1707.5,40,36,40,0,0,0,-13.09,-8.2,-11.62
6.06,733.6,18.1,1691.4,48,46,50,0,0,0,-9.38,-10.54,-12.76
6.22,787.6,19.2,1728.4,50,47,51,0,0,0,-9.9,-10.68,-13.73
6.27,742.9,17.9,1699.4,50,46,50,0,0,0,-10.45,-11.02,-12.34
6.37,764,18.1,1709.8,48,46,50,0,0,0,-13.94,-11.44,-13.16
6.3,762.3,17.9,1717,46,43,47,0,0,0,-11.02,-11.88,-14.07
6.41,723.7,15.2,1686,44,40,41,0,0,0,-12.53,-11.27,-11.23
6.46,796.9,18.3,1747.1,50,47,51,0,0,0,-10.65,-11.09,-11.6
6.46,794.8,18,1747,50,46,48,0,0,0,-12.38,-10.87,-13.04
6.47,761.8,18,1715.3,50,46,50,0,0,0,-12.24,-9.45,-13.66
6.53,712.1,18.4,1688,50,47,51,0,0,0,-9.69,-10.51,-12.46
6.5,721.4,18.4,1691.2,37,36,38,0,0,0,-12.3,-7.68,-9.21
6.51,733.6,15.4,1695.9,47,43,46,0,0,0,-12.19,-10.99,-12.04
6.5,724.3,18.2,1689.7,48,46,50,0,0,0,-10.28,-10.79,-11.84
6.52,772.7,18.1,1727.7,48,44,48,0,0,0,-10.66,-10.37,-11.62
6.53,723.8,18.5,1694.8,48,46,48,0,0,0,-11.82,-10.47,-13.51
6.62,715,18.3,1684.8,48,46,50,0,0,0,-10.19,-10.27,-13.25
6.65,719.6,17.1,1686.7,50,46,48,0,0,0,-11.28,-11.54,-11.87
6.67,739,18.2,1695.4,48,46,50,0,0,0,-10.94,-9.36,-12.27
6.68,761.6,17.6,1717.3,48,44,48,0,0,0,-10.44,-11.06,-13.66
6.77,739.5,17.9,1703.5,50,46,50,0,0,0,-9.27,-11.03,-12.84
6.7,724.4,18.1,1683.1,50,46,50,0,0,0,-13.32,-8.62,-13.01
6.79,722.1,18.3,1685.8,48,46,50,0,0,0,-12.35,-8.81,-12.49
6.86,782.7,19,1725.9,38,36,40,0,0,0,-10.39,-11.86,-11.52
6.82,769.2,18.1,1719,51,48,51,0,0,0,-12.75,-10.02,-12.23
6.88,767.7,18.8,1710.1,50,47,51,0,0,0,-12.91,-11.02,-12.15
6.85,725.4,17.9,1688.4,51,48,51,0,0,0,-12.27,-9.63,-10.72
6.8,777.5,17.8,1722.7,51,47,51,0,0,0,-12.01,-9.32,-12.11
6.85,774.8,17.1,1730.6,50,46,48,0,0,0,-13.13,-11.3,-10.4
6.81,726.7,15.8,1687,48,44,47,0,0,0,-11.48,-10.25,-12
6.99,765.6,15.7,1716.7,47,43,47,0,0,0,-9.09,-8.51,-13.43
6.98,710,15.7,1675,41,38,40,0,0,0,-11.98,-11.82,-10.83
6.95,702.3,17.6,1670.9,38,34,37,0,0,0,-13.35,-9.16,-10.58
6.99,717.4,18.7,1681,40,37,41,0,0,0,-12.18,-8.45,-11.3
6.97,779.1,15.6,1731.1,41,37,41,0,0,0,-12.41,-8.91,-13.82
6.96,717.3,17.8,1689,50,46,48,0,0,0,-9.83,-11.61,-13.07
6.92,777.6,18,1721.1,50,46,50,0,0,0,-10.64,-10.84,-12.88
6.95,710.8,18.1,1671.6,48,44,48,0,0,0,-10.11,-8.3,-11.97
6.94,723.8,18.2,1689.5,47,44,48,0,0,0,-10.02,-11.06,-12.32
6.9,739.6,18.1,1699.8,47,44,48,0,0,0,-10.43,-10.19,-12.55
6.95,788.6,18.3,1743.1,48,44,48,0,0,0,-10.73,-10.93,-11.32
7.06,782.1,17.5,1746.5,53,51,53,0,0,0,-9.63,-10,-13.47
7.03,717.5,17.8,1686.3,51,47,51,0,0,0,-11.52,-11.1,-12.43
7.09,713.5,17.3,1677.8,50,46,48,0,0,0,-12.55,-9.65,-11.69
7.17,714,18.4,1691.6,50,47,51,0,0,0,-12.59,-9.11,-13.6
7.15,750.6,18.5,1709.8,38,37,41,0.01,0.01,0.01,-10.29,-9.91,-10.19
7.16,745,17.4,1707.6,48,44,48,0,0,0,-10.23,-11.32,-13.54
7.15,722.8,18.7,1693.5,36,33,37,0,0,0,-11.26,-10.74,-11.81
7.28,787.1,15.4,1728.7,46,43,46,0,0,0,-12.61,-9.66,-12.05
7.29,762.8,16.3,1719.7,40,37,38,0,0,0,-12.21,-12.43,-11.56
7.2,790.9,16.1,1728.7,41,37,38,0,0,0,-14.02,-11.16,-11.25
7.21,792.6,18.5,1743,47,43,47,0,0,0,-11.67,-10.03,-12.91
7.28,733.2,18.4,1687.2,50,47,51,0,0,0,-9.94,-10.56,-13.22
7.27,774,18.1,1721.4,51,48,51,0,0,0,-11.39,-9.91,-13.9
7.23,721.1,17.6,1686.7,48,44,48,0,0,0,-11.35,-9.83,-10.98
7.39,777.3,15,1717,44,41,44,0,0,0,-10.64,-10.83,-13.29
7.34,794.1,15.5,1737.5,41,37,38,0,0,0,-12.76,-10.39,-11.68
7.37,748.1,19.4,1722.4,48,47,50,0,0,0,-9.66,-8.77,-12.81
7.38,758.2,19.2,1715.8,38,36,40,0,0,0,-8.92,-8.76,-11.31
7.36,770.1,17.4,1723.2,43,40,44,0,0,0,-11.02,-11.55,-12.44
7.36,762.6,18.3,1714,48,46,50,0,0,0,-10.93,-10.49,-11.16
7.38,760.5,18.3,1709.4,53,50,53,0,0,0,-12.87,-8.83,-10.98
7.33,706.4,17.3,1679.5,50,46,48,0,0,0,-12.39,-9.13,-10.57
7.31,746.1,16.3,1707.5,48,44,47,0,0,0,-12.66,-10.72,-11.62
7.38,790.1,18.2,1739.5,48,46,50,0,0,0,-13.12,-9.11,-12.49
7.32,735.7,17.8,1704.9,46,43,47,0,0,0,-12.18,-9.11,-12
7.37,771.8,17.6,1725.5,48,44,48,0,0,0,-13.14,-8.85,-13.68
7.31,713.1,17.6,1679,48,44,48,0,0,0,-11.86,-7.99,-12.78
7.45,743,16,1706,37,33,36,0,0,0,-11.58,-9.29,-11.91
7.45,723.3,17.9,1692.8,40,37,41,0,0,0,-10.68,-9.68,-11.82
7.4,772.1,16.9,1737,33,30,33,0,0,0,-10.25,-9.42,-12.5
7.44,702.7,18.2,1674.4,47,44,48,0,0,0,-11.78,-11.4,-12.66
7.57,745.5,15.8,1709.5,36,33,37,0,0,0,-10.31,-8.27,-12.19
7.5,757.2,16,1729.8,36,33,37,0,0,0,-10.71,-8.81,-12.01
7.56,793.4,15.2,1753.6,44,40,41,0,0,0,-11.92,-12.73,-11.18
7.59,776.1,15.6,1731.3,41,37,41,0.01,0.01,0,-12.12,-7.72,-10.19
7.5,789.1,18.3,1734.1,48,46,50,0,0,0,-12.18,-10.75,-13.61
7.56,769.6,18.7,1723.8,48,46,50,0,0,0,-12.62,-10.93,-14.44
7.56,758.6,17,1710.5,50,46,48,0,0,0,-12.14,-10.66,-10.49
7.57,762.5,17.5,1721.1,48,44,48,0,0,0,-10.95,-11.06,-13.59
7.65,772.9,16.2,1730,40,36,38,0,0,0,-12.08,-11.82,-11.25
7.64,792.9,19.9,1741.8,40,36,40,0,0,0,-10.42,-9.13,-12.3
7.6,773.8,17.8,1732.6,46,43,47,0,0,0,-12.35,-11.07,-13.51
7.67,783,17.5,1733.9,48,44,48,0,0,0,-10.19,-10.17,-11.3
7.76,769.6,15.4,1736.3,44,43,46,0,0,0,-13.62,-10.54,-13.49
7.77,768.5,18.6,1724.8,38,36,38,0,0,0,-12.53,-8.77,-10.9
7.7,722.5,15.6,1689.7,40,37,41,0,0,0,-9.62,-9.79,-13.89
7.77,713.2,18.2,1680.8,48,46,50,0,0,0,-14.23,-9.9,-13.08
7.85,708.2,18.8,1682.7,40,40,43,0.01,0.01,0.01,-9.27,-11.87,-10.68
7.8,736.2,16.6,1707.6,50,46,48,0,0,0,-13.39,-8.41,-11.86
7.83,794.5,18,1751.3,48,46,50,0,0,0,-9.85,-11.77,-11.99
7.9,708.8,16.4,1690.9,37,34,38,0,0,0,-12.13,-10.86,-13.39
7.96,776.9,18.6,1728.4,38,37,40,0,0,0,-10.89,-13.54,-12.94
7.98,725.9,15.6,1692.3,40,37,41,0,0,0,-11.87,-8.97,-10.07
7.96,746.4,17.9,1708.8,34,33,36,0,0,0,-10.78,-9.93,-11.62
8.05,729.7,18,1698,36,33,37,0,0,0,-11.64,-12.93,-10.34
8.18,708.6,15.2,1687.1,46,43,46,0,0,0,-11.15,-9.97,-13.63
8.26,792.4,18,1742.5,51,48,51,0,0,0,-10.9,-11.11,-13.16
8.21,774.7,17.8,1733,51,47,50,0,0,0,-12.14,-11.02,-11.07
8.28,799.8,19.5,1743.4,38,34,38,0,0,0,-10.9,-9.45,-11.67
8.44,799.4,15.5,1764.6,37,34,38,0,0,0,-12.28,-8.73,-12.6
6.05,840.7,19.3,1760.9,50,47,51,0,0,0,-13.91,-10.27,-11.61
6.08,834.7,18.7,1765.2,54,51,53,0,0,0,-13,-9.57,-12.71
6.24,800.4,18,1753.9,50,46,48,0,0,0,-9.78,-10.57,-12.89
6.36,824,19.3,1766.2,54,51,54,0,0,0,-12.16,-9.73,-10.91
6.47,912.6,16.6,1802.5,50,46,48,0,0,0,-14.73,-11.5,-10.12
6.4,822.4,18.1,1763,48,46,48,0,0,0,-13.44,-8.83,-12.27
6.5,819.9,18.6,1762.1,48,46,50,0,0,0,-13.23,-12.53,-13.13
6.51,849.9,19.4,1769.2,54,51,54,0,0,0,-12.2,-11.8,-14.18
6.63,980.4,19.1,1804,41,40,43,0,0,0,-11.74,-9.18,-13.57
6.65,935.7,19.3,1801.5,50,47,51,0,0,0,-13.03,-13.06,-14.03
6.6,881.7,19.4,1792.8,50,47,51,0,0,0,-10.73,-9.29,-11.46
6.61,992.6,19.9,1798,54,53,56,0,0,0,-12.61,-12.69,-12.59
6.63,821.2,18.2,1761.2,48,44,48,0,0,0,-11.53,-11.91,-11.11
6.6,810.6,17.8,1753,46,43,47,0,0,0,-13.08,-9.91,-13.41
6.77,902,19.3,1797.7,48,46,50,0,0,0,-11.92,-10.52,-15.36
6.72,958.9,19.8,1802.5,54,53,56,0,0,0,-11.91,-11.86,-12.3
6.8,946.4,16.4,1799.1,41,37,40,0,0,0,-12.49,-14.08,-12.14
6.86,1021.9,18,1804.7,51,48,51,0,0,0,-11.98,-12.24,-12.45
6.87,847.3,19,1767.8,54,51,54,0,0,0,-11.76,-10.19,-12.58
6.84,864.5,18.4,1790.5,54,50,53,0,0,0,-12.58,-9.66,-11.31
6.88,862.1,16.5,1784.5,57,53,56,0,0,0,-12,-10.8,-15.19
6.89,815.9,17.7,1758.3,48,44,48,0,0,0,-13.14,-8.32,-13.1
6.98,858.5,18.4,1782.1,47,44,47,0,0,0,-12.16,-9.59,-13.8
6.99,831.5,19.3,1761.7,48,46,50,0,0,0,-13.3,-10.06,-13.16
6.95,959.4,18.6,1805.2,38,37,40,0,0,0,-11.62,-11.52,-13.8
6.93,1120.3,19.1,1802,41,40,43,0,0,0,-11.27,-11.91,-13.57
6.91,943.3,18.9,1802.2,50,47,51,0,0,0,-10.59,-10.1,-13.99
6.93,850,18,1770,51,48,51,0,0,0,-11.71,-11.75,-12.87
6.96,853,17.9,1784.2,50,46,50,0,0,0,-11.32,-10.43,-13.35
6.93,828.4,18.2,1773,48,46,50,0,0,0,-10.93,-12.41,-14.61
7,876.2,19.5,1793.5,47,46,50,0,0,0,-12.82,-11.46,-13.19
7.05,985.3,19.9,1794,54,53,54,0,0,0,-12.21,-12.61,-13.66
7.03,857.2,19.6,1780.3,54,53,56,0,0,0,-12.34,-11.43,-12.35
7.02,869.7,19.3,1785.4,54,53,56,0,0,0,-12.55,-13.18,-14.22
7.01,881.4,18.4,1798.6,48,44,48,0,0,0,-14.27,-9.75,-14.04
7.04,803.8,17.4,1749.8,47,44,48,0,0,0,-11.49,-10.63,-11.3
7.14,998.2,19.4,1793.8,48,47,51,0,0,0,-12.94,-12.61,-13.96
7.13,1076,19.3,1801.4,41,40,43,0,0,0,-11.99,-12.36,-12.62
7.17,911.1,17.6,1796,53,51,54,0,0,0,-11.69,-11.55,-15.63
7.11,838,18.1,1751,51,51,53,0,0,0,-12.15,-11.8,-12.28
7.11,812.8,18.3,1761.3,48,46,50,0,0,0,-11.6,-10.53,-13.37
7.14,894.3,18.5,1799.8,48,47,50,0,0,0,-11.4,-10.76,-13.14
7.1,847,18.7,1775.6,48,47,50,0,0,0,-10.45,-9.84,-11.8
7.18,850.5,19.3,1783.3,50,47,51,0,0,0,-10.68,-10.97,-13.79
7.19,899.2,19.9,1797.4,54,53,56,0,0,0,-11.73,-12.82,-13.23
7.13,828.4,19.3,1769.6,54,51,54,0,0,0,-12.41,-10.09,-11.11
7.14,823.6,16.8,1763.2,48,44,48,0,0,0,-11.99,-10.29,-11.29
7.13,862.8,18.1,1782.7,50,46,50,0,0,0,-11.32,-12.05,-14.03
7.29,831.5,15.4,1754.3,46,43,47,0,0,0,-12.71,-11.35,-9.52
7.26,816.3,15.4,1775.1,41,37,40,0,0,0,-12.69,-11.56,-11.05
7.21,1186.9,19.8,1799.1,50,48,51,0,0,0,-13.36,-12.14,-12.96
7.25,827,18.2,1765.2,41,37,41,0,0,0,-12.06,-10.23,-14.98
7.21,1109.6,19.1,1805,50,48,51,0,0,0,-13.79,-11.28,-13.76
7.27,910.3,19.4,1797.8,54,51,54,0,0,0,-14.27,-10.69,-13.35
7.29,856.7,19.3,1788,54,51,54,0,0,0,-14.03,-11.67,-13.35
7.24,857,18.8,1783.4,54,51,54,0,0,0,-12.23,-12.04,-13.79
7.27,834.7,18.6,1770.3,54,51,53,0,0,0,-10.49,-8.86,-11.49
7.24,823.9,16.4,1772.3,50,46,48,0,0,0,-13.41,-8.42,-11.81
7.22,811.5,17.9,1764.6,48,46,50,0,0,0,-11.71,-12.56,-11.41
7.2,814.9,17.9,1766.6,47,43,47,0,0,0,-10.95,-10.57,-11.93
7.36,1062.9,15.1,1799.6,41,37,40,0,0,0,-13.03,-14.68,-12.48
7.35,934.1,18.1,1802.6,53,50,54,0,0,0,-14.21,-11.43,-14.61
7.39,837,18.6,1758.2,37,36,38,0,0,0,-9.55,-11.46,-13.24
7.36,970.9,18.2,1800.7,51,48,51,0,0,0,-12.82,-10.96,-13.57
7.32,947.5,18.5,1802.4,50,47,51,0,0,0,-11.71,-9.77,-13.59
7.36,884.3,18.6,1798.4,48,46,50,0,0,0,-13.11,-9.25,-11.82
7.31,925.1,19.4,1803.5,54,51,54,0,0,0,-12.37,-11.52,-12.25
7.33,868.1,19.3,1787.7,54,51,54,0,0,0,-12.08,-12.17,-11.67
7.39,903.5,18,1793.4,51,47,51,0,0,0,-11.51,-13.08,-14.01
7.35,867.7,17.9,1791.5,50,46,50,0,0,0,-13.03,-11.84,-13.72
7.34,1046.4,18,1800.5,50,46,50,0,0,0,-11.13,-11.56,-12.78
7.48,1079.2,16.5,1801.7,41,37,38,0,0,0,-14.63,-10.61,-9.77
7.49,821.5,18,1758.4,41,37,41,0,0,0,-11.56,-11.55,-12.21
7.44,835.8,17.8,1764,36,33,36,0,0,0,-11.67,-12.84,-13.95
7.4,1021.3,19.3,1801.7,54,51,54,0,0,0,-12.71,-11.89,-13.02
7.47,863.4,17.7,1793.5,51,47,50,0,0,0,-12.09,-11.66,-11.59
7.45,870.2,18,1788.5,50,46,50,0,0,0,-13.25,-9.42,-13.94
7.45,827.5,17.9,1764.5,50,46,50,0,0,0,-10.65,-9.11,-12.37
7.47,867.1,17.7,1793.2,47,44,48,0,0,0,-10.8,-11.41,-14.92
7.5,827.9,15.5,1770.4,46,43,46,0,0,0,-12.3,-9,-13.16
7.56,850,15.4,1776.2,37,34,38,0,0,0,-11.1,-9.22,-13.28
7.54,856.6,18,1785,40,37,41,0,0,0,-12.09,-12.34,-11.75
7.57,832.9,17.3,1768.8,43,40,44,0,0,0,-11.41,-10.67,-12.48
7.58,1146.9,16.5,1801.7,53,53,54,0,0,0,-11.66,-12.43,-12.88
7.59,1315.2,19.9,1808.4,54,53,56,0,0,0,-14.29,-12.34,-13.53
7.51,1139.2,19.8,1794.9,54,53,56,0,0,0,-11.75,-10.65,-14.48
7.5,1246.8,19.6,1803.4,54,53,56,0,0,0,-14.67,-9.75,-12.63
7.59,940.2,19.4,1794.5,54,51,54,0,0,0,-12.44,-11.41,-11.82
7.5,858.4,19.3,1777.1,54,51,54,0,0,0,-12.64,-10.18,-10.75
7.54,972.3,18.8,1798.9,54,51,54,0,0,0,-13.02,-12.5,-14.69
7.59,1021.7,18.6,1804.1,54,51,54,0,0,0,-12.94,-9.47,-12.23
7.54,878.8,18.8,1791,54,51,54,0,0,0,-13.64,-11.36,-12.09
7.53,880.7,17.1,1798,50,46,48,0,0,0,-12.69,-12.98,-12.63
7.58,1040,18.3,1800,48,44,48,0,0,0,-13.69,-9.7,-13.96
7.62,1009.6,18.1,1798.3,41,37,41,0,0,0,-12.29,-11.11,-12.63
7.63,1095.6,17.3,1798.5,43,40,44,0,0,0,-12.65,-11.88,-14.54
7.66,1058.9,18.8,1801.5,54,51,54,0,0,0,-12.45,-11.67,-12.67
7.67,818.3,17.8,1766.3,51,47,50,0,0,0,-11.8,-11.46,-12.07
7.67,862.5,18,1785.3,50,46,48,0,0,0,-14.05,-11.59,-13.28
7.6,823.6,17.9,1766.8,50,46,50,0,0,0,-13.73,-9.11,-13.11
7.68,997.4,18.1,1800.4,48,44,48,0,0,0,-10.91,-11.52,-13.48
7.76,946,18.6,1796,46,43,47,0,0,0,-12.71,-10.23,-12.64
7.74,1014.5,19.9,1806.9,54,51,53,0,0,0,-11.33,-10.52,-10.59
7.7,917.7,19,1796.2,37,34,38,0,0,0,-11.27,-9.41,-12.02
7.74,867.2,18.4,1793.5,40,37,41,0,0,0,-11.25,-9.96,-13.76
7.71,808.6,18.3,1751.3,40,37,41,0,0,0,-11.89,-9.7,-12.17
7.77,839.2,18.6,1777,40,37,41,0,0,0,-12.3,-8.92,-12.8
7.75,1030.7,17.3,1800.5,44,40,44,0,0,0,-12.94,-11.69,-12.23
7.73,1158.4,18.1,1805.6,53,50,54,0,0,0,-13.43,-10.77,-15.21
7.74,912.5,18.3,1795,36,34,37,0,0,0,-11.96,-14.01,-12.94
7.7,927.5,17.3,1799.5,53,51,54,0,0,0,-13.05,-12.14,-15.01
7.71,942.9,18,1797,53,50,53,0,0,0,-13.98,-12.13,-13.31
7.71,950.3,19.4,1795.5,56,53,56,0,0,0,-13.18,-10,-12.93
7.76,908.7,19.3,1799.6,54,51,54,0,0,0,-10.79,-12.83,-11.52
7.7,986.1,18.6,1801.9,54,50,54,0,0,0,-12.36,-12.8,-13.27
7.7,811.8,18.4,1755.5,53,50,54,0,0,0,-14.11,-9.32,-12.94
7.74,856.8,19.9,1781.5,41,38,41,0,0,0,-10.66,-12.12,-13.76
7.7,1014.8,15.9,1803.3,57,53,56,0,0,0,-15.3,-11,-14.07
7.79,942,17.9,1800.3,43,40,44,0,0,0,-11.4,-9.05,-13.19
7.72,927.4,17.9,1801.1,50,46,48,0,0,0,-9.72,-10.14,-13.67
7.74,931.2,17.9,1798.3,50,46,50,0,0,0,-14.24,-12.19,-13.56
7.76,874.3,18,1790.9,48,46,50,0,0,0,-11.87,-11.55,-13.44
7.79,859.3,18,1785.4,50,46,50,0,0,0,-11.39,-12.43,-15.53
7.73,823.1,18.2,1765.5,48,46,50,0,0,0,-10,-10.99,-14.07
7.78,836.4,17.8,1776.2,47,44,47,0,0,0,-12.61,-9.91,-14.07
7.7,868.9,17.7,1792.5,47,44,48,0,0,0,-10.87,-12.25,-12.3
7.85,835.1,15.7,1757.5,43,40,44,0,0,0,-13.23,-8.47,-11.94
7.86,860.3,15.1,1797.6,41,38,40,0,0,0,-13.1,-12.64,-11.78
7.88,989.5,16.5,1798.2,41,37,40,0,0,0,-11.93,-11.71,-13.44
7.87,991.4,17.4,1801.3,43,40,44,0,0,0,-14.17,-9.29,-12.57
7.85,1145.8,17.3,1799.2,43,40,44,0,0,0,-11.88,-12.56,-14.45
7.85,1061.4,18.4,1792.4,37,37,38,0,0,0,-14.27,-9.84,-12.95
7.86,1076.2,17.6,1808.3,51,50,53,0,0,0,-10.95,-11.02,-14.02
7.81,1012.2,18.8,1800.2,50,48,51,0,0,0,-11.51,-11.01,-13.07
7.87,864,19.4,1782.3,54,53,56,0,0,0,-11.73,-12.07,-13.32
7.86,1006.3,19.4,1801.9,54,53,56,0,0,0,-12.72,-10.23,-12.64
7.88,877.9,19.5,1787.6,54,51,54,0,0,0,-11.53,-11.81,-13.5
7.84,1110.5,19.4,1799.8,54,51,54,0,0,0,-13.63,-10.44,-12.34
7.84,885.1,18.7,1795.1,54,51,53,0,0,0,-11.89,-12.57,-11.96
7.83,888.6,18.3,1798.4,53,50,53,0,0,0,-13.16,-11.15,-11.62
7.87,801.1,17.2,1755.7,50,46,48,0,0,0,-12.94,-8.36,-11.47
7.83,822.3,17.2,1760.9,50,46,48,0,0,0,-12.97,-11.23,-11.77
7.88,839.7,19.9,1781.3,38,36,40,0,0,0,-11.46,-8.52,-12.38
7.82,1254.2,15.5,1806.5,57,54,57,0,0,0,-14.3,-11.22,-13.03
7.82,1022.4,17.9,1803.4,50,46,50,0,0,0,-10.47,-12.69,-13.76
7.81,855.8,18,1781.7,50,46,50,0,0,0,-11.16,-11.52,-14.32
7.89,890.9,18.1,1797.6,47,44,48,0,0,0,-11.94,-11.87,-13.25
7.84,868.1,17.8,1792.5,47,43,47,0,0,0,-10.27,-12.09,-12.46
7.98,1050.1,16.9,1802.5,37,34,38,0,0,0,-11.33,-10.46,-14.3
7.96,1041.3,18.8,1806.1,47,44,48,0,0,0,-11.94,-9.19,-11.52
7.95,1132.5,19.4,1796,47,46,50,0,0,0,-14.01,-12,-13.82
7.97,1078,17.6,1803.8,48,46,50,0,0,0,-13.92,-9.91,-11.95
7.93,1007.4,18.6,1805.4,50,47,51,0,0,0,-13.55,-10.12,-11.22
7.94,1016.5,18.4,1797.2,38,37,40,0,0,0,-11.55,-11.59,-11.03
7.9,803.7,18.4,1755.1,38,37,40,0.01,0.01,0.01,-10.5,-11.43,-11.39
7.94,937.8,18.5,1798.8,51,48,51,0,0,0,-12.11,-11.02,-13.57
7.98,1166.1,18.9,1799.2,51,48,51,0,0,0,-13.74,-13.13,-13.7
7.9,879.8,17.9,1796.7,51,47,51,0,0,0,-11.68,-8.34,-10.95
7.97,890.9,16.6,1799.5,50,46,48,0,0,0,-12.33,-11.05,-10.77
7.96,972.5,15.6,1800.5,57,54,57,0,0,0,-14.04,-11.32,-11.07
7.96,1104.1,15.5,1799.2,57,53,56,0,0,0,-14.12,-11.23,-14.55
7.97,906.6,17.8,1803.1,50,46,50,0,0,0,-11.99,-12.14,-15.86
7.9,1044.8,18,1802.5,48,46,50,0,0,0,-11.83,-11.69,-12.56
7.91,837.6,17.7,1774.1,48,44,48,0,0,0,-11.16,-11.03,-10.77
7.91,810.6,17.6,1752.7,48,44,48,0,0,0,-13.03,-10.6,-14.1
8.01,1192.9,15.2,1807,46,43,47,0,0,0,-13.77,-10.89,-14.26
8.06,855,16.31,1781.2,38,34,38,0,0,0,-10.96,-10.95,-12.66
8.07,881.3,15,1797.6,44,41,43,0,0,0,-13.32,-13.47,-13.39
8.08,1094.3,19.3,1796.9,48,46,50,0,0,0,-13.35,-9.39,-14.11
8.09,1140.2,17.3,1799.5,48,46,50,0,0,0,-14.42,-9.83,-12.41
8.01,906.1,18.3,1799.7,50,47,51,0,0,0,-11,-11.48,-12.06
8.01,1317,16.4,1805.4,53,51,54,0,0,0,-14.37,-14.24,-14.57
8.06,1359.1,16.8,1799.7,53,51,54,0,0,0,-12.02,-10.18,-14.12
8.04,1018.2,17.1,1801.5,53,53,54,0,0,0,-11.43,-11.64,-11.64
8.04,1276.7,17.3,1802.2,54,53,54,0,0,0,-11.75,-12.44,-13.61
8,1322.5,19.8,1803.9,54,53,56,0,0,0,-14.67,-13.37,-14.22
8.03,1450,19.8,1815.5,56,53,56,0.89,0.89,0.89,-3.8,-3.23,-5.99
8.09,1144.2,19.3,1808,56,53,56,0,0,0,-13.14,-10.07,-13.17
8.08,1098.8,18.8,1795.2,54,51,54,0,0,0,-12.08,-12.98,-13.18
8.06,1082.5,18.6,1800,54,51,54,0,0,0,-13.04,-12.64,-14.09
8.04,1348.7,15.3,1808.9,57,53,57,0,0,0,-14.23,-12.79,-12.18
8.01,980.6,17.9,1799.9,50,46,50,0,0,0,-11.66,-13.34,-13.91
8,971.7,18.2,1797.6,48,44,48,0,0,0,-11.74,-9.25,-12.92
8.05,996.5,18.4,1795.5,48,46,48,0,0,0,-14.64,-12.62,-15.29
8.13,1069.8,19.2,1803.9,48,47,51,0,0,0,-12.43,-10.14,-14.5
8.18,1051.8,19.1,1798.7,37,34,38,0,0,0,-12.08,-10.52,-12.62
8.15,844.4,18.2,1776.2,37,36,40,0,0,0,-13.41,-10.02,-12.2
8.14,1190.8,17.7,1794.4,48,46,50,0,0,0,-15.05,-10.39,-13.42
8.1,926.7,18.3,1801.5,48,46,50,0,0,0,-11.36,-9.88,-12.32
8.14,1160.8,19.4,1803,54,51,54,0,0,0,-13.41,-13.12,-12.05
8.14,1112.3,19.4,1809.5,54,51,54,0,0,0,-12.71,-12.53,-12.39
8.11,953.4,19.5,1794.6,54,51,54,0,0,0,-12.94,-13.19,-13.92
8.19,1080.5,18.5,1801.5,54,50,53,0,0,0,-12.39,-11.81,-12
8.16,1163.9,18.5,1799.5,54,50,53,0,0,0,-13.53,-13.35,-14.2
8.11,926.6,18.2,1801,53,50,53,0,0,0,-13.79,-9.77,-11.57
8.1,1002.6,16.3,1799.2,50,46,48,0,0,0,-11.96,-11.25,-14.48
8.1,942,18.2,1791.5,47,44,48,0,0,0,-11.65,-11.03,-14.34
8.22,1031.3,15,1800.5,44,40,43,0,0,0,-13.41,-11.21,-13.63
8.23,825.4,15.5,1764.4,41,37,38,0,0,0,-12.49,-10.42,-11.13
8.25,1090.7,19.1,1792.3,48,46,50,0,0,0,-14.92,-10.67,-12.37
8.28,1068.9,19.3,1797.7,47,46,50,0,0,0,-14.29,-11.55,-14.26
8.27,1170.4,17.2,1800,48,46,50,0,0,0,-12.64,-13.41,-12.31
8.28,1033.1,17.4,1792.2,48,46,50,0,0,0,-12.37,-11.24,-12.66
8.2,1235.8,17.8,1801.3,48,46,50,0,0,0,-13.03,-10.51,-11.77
8.24,1029.7,17.8,1802.4,48,46,50,0,0,0,-12.72,-9.46,-11.72
8.26,1169.8,17.8,1800,56,53,56,0,0,0,-11.66,-11.94,-14.05
8.21,905.4,15.9,1800.5,41,37,41,0,0,0,-10.8,-10.48,-14.21
8.2,1055.4,16.5,1807.1,53,51,53,0,0,0,-13.46,-9.9,-12.91
8.25,1285.6,17.8,1805.7,53,50,54,0,0,0,-12.5,-10.37,-15.19
8.23,1005,18.8,1798.9,48,46,50,0,0,0,-11.62,-10.31,-13.88
8.24,959.3,19.1,1797.6,50,47,51,0,0,0,-13.56,-10.16,-13.96
8.27,1192.8,19.4,1798.6,50,47,51,0,0,0,-13.7,-12.04,-14.29
8.27,1356.7,19.7,1798.3,51,53,54,0,0,0,-14.17,-14.99,-16.24
8.24,1109.8,19.4,1804,54,51,54,0.52,0,0,-12.66,-9.9,-11.82
8.29,1208.6,19.3,1805.7,54,51,54,0.52,0,0,-12.98,-12.98,-15.87
8.28,987.8,18.4,1798.2,53,50,54,0,0,0,-13.72,-9.76,-11.51
8.23,817.7,17.9,1753.7,51,47,50,0,0,0,-12.81,-9.16,-10.84
